Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,C,activation,alpha,base_score,batch_size,beta_1,beta_2,booster,boosting_type,bootstrap,categorical_feature,ccp_alpha,class_weight,colsample_bylevel,colsample_bynode,colsample_bytree,criterion,dual,early_stopping,early_stopping_rounds,epsilon,evals_result,feature_name,fit_intercept,gamma,gpu_id,hidden_layer_sizes,init,interaction_constraints,intercept_scaling,keep_training_booster,l1_ratio,learning_rate,learning_rate_init,loss,max_delta_step,max_depth,max_features,max_fun,max_iter,max_leaf_nodes,max_samples,maximize,metric,min_child_samples,min_child_weight,min_impurity_decrease,min_samples_leaf,min_samples_split,min_split_gain,min_weight_fraction_leaf,momentum,monotone_constraints,multi_class,n_estimators,n_iter_no_change,n_jobs,nesterovs_momentum,num_boost_round,num_leaves,num_parallel_tree,objective,oob_score,penalty,power_t,predictor,priors,random_state,reg_alpha,reg_lambda,scale_pos_weight,shuffle,solver,splitter,subsample,subsample_for_bin,subsample_freq,tol,tree_method,validate_parameters,validation_fraction,var_smoothing,verbose,verbose_eval,verbosity,warm_start,accuracy_score_X_test,balanced_accuracy_score_X_test,f1_score_X_test,log_loss_X_test,matthews_corrcoef_X_test,precision_score_X_test,recall_score_X_test,roc_auc_score_X_test,training_accuracy_score,training_f1_score,training_log_loss,training_precision_score,training_recall_score,training_roc_auc_score,training_score,estimator_name,estimator_class
2022-11-13 21:18:09,21.4s,50274dcc7fa74f40b00524086aec3e06,decisionTree,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,,,,,,,,,,,0.0,None,,,,gini,,,,,,,,,,,,,,,,,,,,None,None,,,None,,,,,,0.0,1,2,,0.0,,,,,,,,,,,,,,,,,None,,,,,,best,,,,,,,,,,,,,0.95769179865002,0.943982292479474,0.924573316204808,0.381827373734365,0.89534022555119,0.937277414553766,0.912209001551992,0.943982292479474,0.967298275025367,0.967131530015266,0.0789359912040296,0.96717204251751,0.967298275025367,0.995023793440215,0.967298275025367,DecisionTreeClassifier,sklearn.tree._classes.DecisionTreeClassifier
2022-11-13 21:20:50,59.0s,5805d6eaf0b548d7970ee980a91b2d9c,gradientBoosting,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,,,,,,,,,,,0.0,,,,,friedman_mse,,,,,,,,,,,None,,,,,0.1,,log_loss,,3,None,,,None,,,,,,0.0,1,2,,0.0,,,,100,None,,,,,,,,,,,,None,,,,,,,1.0,,,0.0001,,,0.1,,0,,,False,0.886942839075896,0.840043836992751,0.786218786496858,0.294544581638361,0.71366298404914,0.849987974987975,0.731350232798758,0.840043836992751,0.886979603241129,0.88415925219365,0.29431427016444,0.885083345313351,0.886979603241129,0.929432895915056,0.886979603241129,GradientBoostingClassifier,sklearn.ensemble._gb.GradientBoostingClassifier
2022-11-16 11:49:45,19.6s,1eab2e2407784765aef19ae41317ed08,lgbm,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,,,,,,,,gbdt,,auto,,,,,1.0,,,,None,,None,auto,,,,,,,,False,,0.1,,,,-1,,,,,,,['binary'],20,0.001,,,,0.0,,,,,,,-1,,100,31,,binary,,,,,,None,0.0,0.0,,,,,1.0,200000,0,,,,,,-1,warn,,,0.911530712783636,0.905497775465776,0.851390741564152,0.242269183070881,0.790212057129965,0.814722012102874,0.891515778582514,0.905497775465776,,,,,,,,,
2022-11-13 22:39:20,47.3s,2d205a2e81564b1eb34122aed18d1544,logisticRegression,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,1.0,,,,,,,,,,,,None,,,,,False,,,,,,True,,,,,,1,,None,,,,,,,,100,,,,,,,,,,,,,,auto,,,-1,,,,,,,l2,,,,10,,,,,lbfgs,,,,,0.0001,,,,,0,,,False,0.870060734400965,0.819564803294113,0.754528280920102,0.32506099360529,0.670220219609036,0.814832593303732,0.702534919813761,0.819564803294113,0.868593844208173,0.86532904611891,0.325500107118225,0.865645253439356,0.868593844208173,0.907170327909838,0.868593844208173,LogisticRegression,sklearn.linear_model._logistic.LogisticRegression
2022-11-13 22:14:27,11.3min,36271828ecbf48faa6733afe7d1bd4e9,MLP,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,relu,0.0001,,auto,0.9,0.999,,,,,,,,,,,,False,,1e-08,,,,,,"(100,)",,,,,,constant,0.001,,,,,15000,200,,,,,,,,,,,,0.9,,,,10,,True,,,,,,,0.5,,,None,,,,True,adam,,,,,0.0001,,,0.1,,False,,,False,0.95376538580315,0.937060335842578,0.916987907271479,0.130170769178605,0.885333420356742,0.936421484037964,0.898344542162442,0.937060335842578,0.959496919162953,0.959239783715706,0.106991371494273,0.959296830386824,0.959496919162953,0.990325921058675,0.959496919162953,MLPClassifier,sklearn.neural_network._multilayer_perceptron.MLPClassifier
2022-11-13 22:41:27,17.0s,6495a4d9b36042b7b6ac77f1cae3ab03,naive_bayes,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,1e-09,,,,,0.832884810517492,0.78018412806074,0.691229214215846,3.28827036812556,0.578451117954043,0.727938651711114,0.658044490429384,0.78018412806074,0.832895839767062,0.830070521699327,3.289533310417,0.828875069450917,0.832895839767062,0.822582776613907,0.832895839767062,GaussianNB,sklearn.naive_bayes.GaussianNB
2022-11-13 20:32:39,1.4min,eca1a3f864e14bd18a76bef6adadb898,randomForest,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,,,,,,,,,True,,0.0,None,,,,log_loss,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,0.0,1,2,,0.0,,,,100,,-1,,,,,,False,,,,,10,,,,,,,,,,,,,,,0,,,False,0.958941780267937,0.944933469753306,0.926657560155511,0.165853521108873,0.898367616673312,0.941295762621411,0.91246766683911,0.944933469753306,0.967298275025367,0.967143308999391,0.0825519979188338,0.967167879011772,0.967298275025367,0.994568528641801,0.967298275025367,RandomForestClassifier,sklearn.ensemble._forest.RandomForestClassifier
2022-11-13 17:21:36,4.9min,23613c0dffc94e488bcb588378d1f0a7,randomForest_allCols,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,,,,,,,,,True,,0.0,None,,,,log_loss,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,0.0,1,2,,0.0,,,,100,,-1,,,,,,False,,,,,10,,,,,,,,,,,,,,,0,,,False,0.964500522051146,0.951935379798032,0.936623785770544,0.159976176275938,0.912173706990767,0.950852878464819,0.922814278323849,0.951935379798032,0.972978338553845,0.972860703445502,0.069569055429874,0.972896413686876,0.972978338553845,0.996182981405431,0.972978338553845,RandomForestClassifier,sklearn.ensemble._forest.RandomForestClassifier
2022-11-13 21:26:52,38.3s,c210d5dc13a641f68fd5feff177ebe8b,XGBoost,LOCAL,/Users/wolfrieder/miniconda3/envs/code/lib/python3.9/site-packages/ipykernel_launcher.py,wolfrieder,FINISHED,,,,None,,,,None,,,,,,None,None,None,,,,None,,,,,None,None,,,None,,,,None,,,None,None,,,,,,None,,,None,,,,,,,None,,,,None,,100,,None,binary:logistic,,,,None,,None,None,None,None,,,,None,,,,None,None,,,,True,None,,0.929648093410391,0.899925415367685,0.870394451668834,0.184347732954635,0.824003032895333,0.913661699465362,0.831039834454216,0.899925415367685,,,,,,,,,
